Date,Adj Close,Close,High,Low,Open,Volume
2019-09-04,50.370933532714844,52.29750061035156,52.369998931884766,51.83000183105469,52.09749984741211,76752400
2019-09-05,51.35576629638672,53.31999969482422,53.49250030517578,52.877498626708984,53.0,95654800
2019-09-06,51.35095977783203,53.314998626708984,53.60499954223633,53.127498626708984,53.51250076293945,77449200
2019-09-09,51.5700798034668,53.54249954223633,54.11000061035156,52.76750183105469,53.709999084472656,109237600
2019-09-10,52.179264068603516,54.17499923706055,54.19499969482422,52.9275016784668,53.46500015258789,127111600
2019-09-11,53.83832550048828,55.897499084472656,55.9275016784668,54.432498931884766,54.51750183105469,177158400
2019-09-12,53.717918395996094,55.772499084472656,56.60499954223633,55.71500015258789,56.20000076293945,128906800
2019-09-13,52.67288589477539,54.6875,55.1974983215332,54.255001068115234,55.0,159053200
2019-09-16,52.949798583984375,54.974998474121094,55.032501220703125,54.38999938964844,54.432498931884766,84632400
2019-09-17,53.142433166503906,55.17499923706055,55.20500183105469,54.779998779296875,54.9900016784668,73274800
2019-09-18,53.6408576965332,55.692501068115234,55.712501525878906,54.86000061035156,55.26499938964844,101360000
2019-09-19,53.205039978027344,55.2400016784668,55.939998626708984,55.092498779296875,55.502498626708984,88242400
2019-09-20,52.427284240722656,54.432498931884766,55.63999938964844,54.36750030517578,55.345001220703125,221652400
2019-09-23,52.6656608581543,54.68000030517578,54.959999084472656,54.412498474121094,54.73749923706055,76662000
2019-09-24,52.41524887084961,54.41999816894531,55.622501373291016,54.29750061035156,55.25749969482422,124763200
2019-09-25,53.221893310546875,55.25749969482422,55.375,54.28499984741211,54.63750076293945,87613600
2019-09-26,52.947391510009766,54.97249984741211,55.23500061035156,54.70750045776367,55.0,75334000
2019-09-27,52.68974685668945,54.70500183105469,55.2400016784668,54.31999969482422,55.1349983215332,101408000
2019-09-30,53.92981719970703,55.99250030517578,56.14500045776367,55.1974983215332,55.224998474121094,103909600
2019-10-01,54.079105377197266,56.147499084472656,57.05500030517578,56.04999923706055,56.26750183105469,139223200
2019-10-02,52.723453521728516,54.7400016784668,55.89500045776367,54.48249816894531,55.76499938964844,138449200
2019-10-03,53.17132568359375,55.20500183105469,55.2400016784668,53.782501220703125,54.60749816894531,114426000
2019-10-04,54.661808013916016,56.752498626708984,56.872501373291016,55.97249984741211,56.40999984741211,138478800
2019-10-07,54.67385482788086,56.76499938964844,57.48249816894531,56.459999084472656,56.567501068115234,122306000
2019-10-08,54.03335189819336,56.099998474121094,57.01499938964844,56.08250045776367,56.45500183105469,111820000
2019-10-09,54.6666374206543,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,74770400
2019-10-10,55.40345764160156,57.522499084472656,57.61000061035156,56.82500076293945,56.98249816894531,113013600
2019-10-11,56.8770866394043,59.0525016784668,59.40999984741211,58.07749938964844,58.23749923706055,166795600
2019-10-14,56.79521942138672,58.967498779296875,59.532501220703125,58.66749954223633,58.724998474121094,96427600
2019-10-15,56.66278839111328,58.83000183105469,59.412498474121094,58.720001220703125,59.09749984741211,87360000
2019-10-16,56.43404006958008,58.592498779296875,58.810001373291016,58.29999923706055,58.342498779296875,73903200
2019-10-17,56.653160095214844,58.81999969482422,59.037498474121094,58.380001068115234,58.772499084472656,67585200
2019-10-18,56.92524719238281,59.102500915527344,59.39500045776367,58.5724983215332,58.647499084472656,97433600
2019-10-21,57.9124870300293,60.127498626708984,60.247501373291016,59.33000183105469,59.380001068115234,87247200
2019-10-22,57.780052185058594,59.9900016784668,60.54999923706055,59.904998779296875,60.290000915527344,82293600
2019-10-23,58.555397033691406,60.79499816894531,60.810001373291016,60.30500030517578,60.525001525878906,75828800
2019-10-24,58.65171432495117,60.89500045776367,61.20000076293945,60.45249938964844,61.127498626708984,69275200
2019-10-25,59.374088287353516,61.64500045776367,61.682498931884766,60.720001220703125,60.790000915527344,73477200
2019-10-28,59.968841552734375,62.26250076293945,62.3125,61.68000030517578,61.85499954223633,96572800
2019-10-29,58.5818977355957,60.8224983215332,62.4375,60.64250183105469,62.24250030517578,142839600
2019-10-30,58.57465362548828,60.814998626708984,61.32500076293945,60.3025016784668,61.189998626708984,124522000
2019-10-31,59.899009704589844,62.189998626708984,62.29249954223633,59.314998626708984,61.810001373291016,139162000
2019-11-01,61.5989875793457,63.95500183105469,63.98249816894531,62.290000915527344,62.3849983215332,151125200
2019-11-04,62.00351333618164,64.375,64.4625015258789,63.845001220703125,64.3324966430664,103272000
2019-11-05,61.914424896240234,64.28250122070312,64.54750061035156,64.08000183105469,64.26249694824219,79897600
2019-11-06,61.94091033935547,64.30999755859375,64.37249755859375,63.842498779296875,64.19249725341797,75864400
2019-11-07,62.655792236328125,64.85749816894531,65.0875015258789,64.52749633789062,64.68499755859375,94940400
2019-11-08,62.8272705078125,65.03500366210938,65.11000061035156,64.2125015258789,64.67250061035156,69986400
2019-11-11,63.32478713989258,65.55000305175781,65.61750030517578,64.56999969482422,64.57499694824219,81821200
2019-11-12,63.266815185546875,65.48999786376953,65.69750213623047,65.2300033569336,65.38749694824219,87388800
2019-11-13,63.87303161621094,66.11750030517578,66.19499969482422,65.26750183105469,65.28250122070312,102734400
2019-11-14,63.431034088134766,65.66000366210938,66.22000122070312,65.5250015258789,65.9375,89182800
2019-11-15,64.18457794189453,66.44000244140625,66.44499969482422,65.75250244140625,65.91999816894531,100206400
2019-11-18,64.50820922851562,66.7750015258789,66.85749816894531,66.05750274658203,66.44999694824219,86703200
2019-11-19,64.31256866455078,66.57250213623047,67.0,66.34750366210938,66.9749984741211,76167200
2019-11-20,63.56386947631836,65.79750061035156,66.5199966430664,65.0999984741211,66.38500213623047,106234400
2019-11-21,63.278900146484375,65.50250244140625,66.00250244140625,65.29499816894531,65.92250061035156,121395200
2019-11-22,63.223350524902344,65.44499969482422,65.79499816894531,65.20999908447266,65.64749908447266,65325200
2019-11-25,64.33187866210938,66.59249877929688,66.61000061035156,65.62999725341797,65.67749786376953,84020400
2019-11-26,63.82955551147461,66.07250213623047,66.79000091552734,65.625,66.73500061035156,105207600
2019-11-27,64.6869125366211,66.95999908447266,66.99500274658203,66.32749938964844,66.3949966430664,65235600
2019-11-29,64.5444107055664,66.8125,67.0,66.4749984741211,66.6500015258789,46617600
2019-12-02,63.79813766479492,66.04000091552734,67.0625,65.86250305175781,66.81749725341797,94487200
2019-12-03,62.66061782836914,64.86250305175781,64.88249969482422,64.07250213623047,64.57749938964844,114430400
2019-12-04,63.213680267333984,65.43499755859375,65.82749938964844,65.16999816894531,65.26750183105469,67181600
2019-12-05,64.14108276367188,66.3949966430664,66.47250366210938,65.68250274658203,65.94750213623047,74424400
2019-12-06,65.38005828857422,67.67749786376953,67.75,66.82499694824219,66.87000274658203,106075600
2019-12-09,64.46471405029297,66.7300033569336,67.69999694824219,66.22750091552734,67.5,128042400
2019-12-10,64.84148406982422,67.12000274658203,67.51750183105469,66.46499633789062,67.1500015258789,90420400
2019-12-11,65.39456176757812,67.69249725341797,67.7750015258789,67.125,67.20249938964844,78756800
2019-12-12,65.56118774414062,67.86499786376953,68.13999938964844,66.83000183105469,66.94499969482422,137310400
2019-12-13,66.45236206054688,68.7874984741211,68.82499694824219,67.73249816894531,67.86499786376953,133587600
2019-12-16,67.58990478515625,69.96499633789062,70.19750213623047,69.24500274658203,69.25,128186000
2019-12-17,67.72272491455078,70.10250091552734,70.44249725341797,69.69999694824219,69.89250183105469,114158400
2019-12-18,67.56092834472656,69.93499755859375,70.4749984741211,69.77999877929688,69.94999694824219,116028400
2019-12-19,67.62853240966797,70.00499725341797,70.29499816894531,69.73750305175781,69.875,98369200
2019-12-20,67.48847961425781,69.86000061035156,70.6624984741211,69.63999938964844,70.55750274658203,275978000
2019-12-23,68.58979034423828,71.0,71.0625,70.09249877929688,70.13249969482422,98572000
2019-12-24,68.65499114990234,71.06749725341797,71.22250366210938,70.7300033569336,71.17250061035156,48478800
2019-12-26,70.01712799072266,72.47750091552734,72.49500274658203,71.17500305175781,71.20500183105469,93121200
2019-12-27,69.99052429199219,72.44999694824219,73.49250030517578,72.02999877929688,72.77999877929688,146266000
2019-12-30,70.40594482421875,72.87999725341797,73.17250061035156,71.30500030517578,72.36499786376953,144114400
2019-12-31,70.92039489746094,73.4124984741211,73.41999816894531,72.37999725341797,72.48249816894531,100805600
2020-01-02,72.53850555419922,75.0875015258789,75.1500015258789,73.79750061035156,74.05999755859375,135480400
2020-01-03,71.83326721191406,74.35749816894531,75.1449966430664,74.125,74.2874984741211,146322800
2020-01-06,72.40567779541016,74.94999694824219,74.98999786376953,73.1875,73.44750213623047,118387200
2020-01-07,72.06517028808594,74.59750366210938,75.2249984741211,74.37000274658203,74.95999908447266,108872000
2020-01-08,73.22439575195312,75.79750061035156,76.11000061035156,74.29000091552734,74.29000091552734,132079200
2020-01-09,74.77974700927734,77.40750122070312,77.60749816894531,76.55000305175781,76.80999755859375,170108400
2020-01-10,74.94879913330078,77.5824966430664,78.1675033569336,77.0625,77.6500015258789,140644800
2020-01-13,76.5500717163086,79.23999786376953,79.26750183105469,77.7874984741211,77.91000366210938,121532000
2020-01-14,75.51634979248047,78.16999816894531,79.39250183105469,78.0425033569336,79.17500305175781,161954400
2020-01-15,75.19274139404297,77.83499908447266,78.875,77.38749694824219,77.9625015258789,121923600
2020-01-16,76.1346435546875,78.80999755859375,78.92500305175781,78.02249908447266,78.39749908447266,108829200
2020-01-17,76.9775161743164,79.68250274658203,79.68499755859375,78.75,79.06749725341797,137816400
2020-01-21,76.45585632324219,79.14250183105469,79.75499725341797,79.0,79.29750061035156,110843200
2020-01-22,76.72877502441406,79.42500305175781,79.99749755859375,79.32749938964844,79.6449966430664,101832400
2020-01-23,77.09828186035156,79.80750274658203,79.88999938964844,78.9124984741211,79.4800033569336,104472000
2020-01-24,76.87609100341797,79.57749938964844,80.8324966430664,79.37999725341797,80.0625,146537600
2020-01-27,74.61553955078125,77.23750305175781,77.94249725341797,76.22000122070312,77.51499938964844,161940000
2020-01-28,76.72634887695312,79.42250061035156,79.5999984741211,78.04750061035156,78.1500015258789,162234000
2020-01-29,78.33242797851562,81.08499908447266,81.9625015258789,80.34500122070312,81.11250305175781,216229200
2020-01-30,78.21891021728516,80.96749877929688,81.02249908447266,79.6875,80.13500213623047,126743200
2020-01-31,74.75077819824219,77.37750244140625,80.66999816894531,77.07250213623047,80.23249816894531,199588400
2020-02-03,74.54549407958984,77.16500091552734,78.37249755859375,75.55500030517578,76.07499694824219,173788400
2020-02-04,77.00650787353516,79.7125015258789,79.91000366210938,78.40750122070312,78.82749938964844,136616400
2020-02-05,77.63445281982422,80.36250305175781,81.19000244140625,79.73750305175781,80.87999725341797,118826800
2020-02-06,78.54252624511719,81.30249786376953,81.30500030517578,80.06500244140625,80.64250183105469,105425600
2020-02-07,77.47491455078125,80.00749969482422,80.8499984741211,79.5,80.59249877929688,117684000
2020-02-10,77.84290313720703,80.38749694824219,80.38749694824219,78.4625015258789,78.54499816894531,109348800
2020-02-11,77.37324523925781,79.90249633789062,80.9749984741211,79.67749786376953,80.9000015258789,94323200
2020-02-12,79.210693359375,81.80000305175781,81.80500030517578,80.36750030517578,80.36750030517578,113730400
2020-02-13,78.6466293334961,81.21749877929688,81.55500030517578,80.8375015258789,81.04750061035156,94747600
2020-02-14,78.66600799560547,81.23750305175781,81.49500274658203,80.7125015258789,81.18499755859375,80113600
2020-02-18,77.22557830810547,79.75,79.9375,78.65249633789062,78.83999633789062,152531200
2020-02-19,78.34400939941406,80.90499877929688,81.14250183105469,80.0,80.0,93984000
2020-02-20,77.54029083251953,80.07499694824219,81.1624984741211,79.55249786376953,80.65750122070312,100566000
2020-02-21,75.78517150878906,78.26249694824219,80.11250305175781,77.625,79.65499877929688,129554000
2020-02-24,72.18534088134766,74.54499816894531,76.04499816894531,72.30750274658203,74.31500244140625,222195200
2020-02-25,69.7402572631836,72.0199966430664,75.63249969482422,71.53250122070312,75.23750305175781,230673600
2020-02-26,70.84658813476562,73.1624984741211,74.47000122070312,71.625,71.63249969482422,198054800
2020-02-27,66.2154769897461,68.37999725341797,71.5,68.23999786376953,70.2750015258789,320605600
2020-02-28,66.17674255371094,68.33999633789062,69.60250091552734,64.09249877929688,64.31500244140625,426510000
2020-03-02,72.33784484863281,74.70249938964844,75.36000061035156,69.43000030517578,70.56999969482422,341397200
2020-03-03,70.04048156738281,72.33000183105469,76.0,71.44999694824219,75.9175033569336,319475600
2020-03-04,73.28924560546875,75.68499755859375,75.8499984741211,73.28250122070312,74.11000061035156,219178400
2020-03-05,70.91197204589844,73.2300033569336,74.88749694824219,72.85250091552734,73.87999725341797,187572800
2020-03-06,69.97026824951172,72.25749969482422,72.70500183105469,70.30750274658203,70.5,226176800
2020-03-09,64.4361572265625,66.5425033569336,69.52249908447266,65.75,65.9375,286744800
2020-03-10,69.07694244384766,71.33499908447266,71.61000061035156,67.34249877929688,69.28500366210938,285290000
2020-03-11,66.67787170410156,68.85749816894531,70.30500030517578,67.96499633789062,69.34750366210938,255598800
2020-03-12,60.0931282043457,62.057498931884766,67.5,62.0,63.98500061035156,418474000
2020-03-13,67.29277801513672,69.49250030517578,69.9800033569336,63.23749923706055,66.22250366210938,370732000
2020-03-16,58.63576126098633,60.5525016784668,64.7699966430664,60.0,60.48749923706055,322423600
2020-03-17,61.21398162841797,63.21500015258789,64.40249633789062,59.599998474121094,61.877498626708984,324056000
2020-03-18,59.7154655456543,61.66749954223633,62.5,59.279998779296875,59.942501068115234,300233600
2020-03-19,59.25791931152344,61.19499969482422,63.209999084472656,60.65250015258789,61.84749984741211,271857200
2020-03-20,55.49590301513672,57.310001373291016,62.95750045776367,57.0,61.79499816894531,401693200
2020-03-23,54.31694030761719,56.092498779296875,57.125,53.15250015258789,57.02000045776367,336752800
2020-03-24,59.76631546020508,61.720001220703125,61.92250061035156,58.57500076293945,59.09000015258789,287531200
2020-03-25,59.437068939208984,61.380001068115234,64.5625,61.07500076293945,62.6875,303602000
2020-03-26,62.5648193359375,64.61000061035156,64.66999816894531,61.59000015258789,61.630001068115234,252087200
2020-03-27,59.9744987487793,61.935001373291016,63.967498779296875,61.76250076293945,63.1875,204216800
2020-03-30,61.68605422973633,63.70249938964844,63.880001068115234,62.349998474121094,62.685001373291016,167976400
2020-03-31,61.5601692199707,63.5724983215332,65.62249755859375,63.0,63.900001525878906,197002000
2020-04-01,58.3210563659668,60.227500915527344,62.18000030517578,59.782501220703125,61.625,176218400
2020-04-02,59.29424285888672,61.23249816894531,61.287498474121094,59.224998474121094,60.084999084472656,165934000
2020-04-03,58.44209671020508,60.352500915527344,61.42499923706055,59.74250030517578,60.70000076293945,129880000
2020-04-06,63.54043960571289,65.61750030517578,65.77749633789062,62.345001220703125,62.724998474121094,201820400
2020-04-07,62.80448913574219,64.85749816894531,67.92500305175781,64.75,67.69999694824219,202887200
2020-04-08,64.41195678710938,66.51750183105469,66.84249877929688,65.30750274658203,65.68499755859375,168895200
2020-04-09,64.87673950195312,66.99749755859375,67.51750183105469,66.17500305175781,67.17500305175781,161834800
2020-04-13,66.1501235961914,68.3125,68.42500305175781,66.4574966430664,67.07749938964844,131022800
2020-04-14,69.49092102050781,71.76249694824219,72.0625,69.51249694824219,70.0,194994800
2020-04-15,68.85665130615234,71.10749816894531,71.5824966430664,70.15750122070312,70.5999984741211,131154400
2020-04-16,69.40379333496094,71.67250061035156,72.05000305175781,70.5875015258789,71.84500122070312,157125200
2020-04-17,68.4620590209961,70.69999694824219,71.73750305175781,69.21499633789062,71.17250061035156,215250000
2020-04-20,67.04098510742188,69.23249816894531,70.41999816894531,69.2125015258789,69.48750305175781,130015200
2020-04-21,64.96874237060547,67.09249877929688,69.3125,66.35749816894531,69.06999969482422,180991600
2020-04-22,66.84007263183594,69.0250015258789,69.4749984741211,68.05000305175781,68.40249633789062,116862400
2020-04-23,66.5810317993164,68.75749969482422,70.4375,68.71749877929688,68.96749877929688,124814400
2020-04-24,68.50321960449219,70.74250030517578,70.75250244140625,69.25,69.30000305175781,126161200
2020-04-27,68.5516357421875,70.7925033569336,71.13500213623047,69.98750305175781,70.44999694824219,117087600
2020-04-28,67.44044494628906,69.6449966430664,71.4574966430664,69.55000305175781,71.2699966430664,112004800
2020-04-29,69.6555404663086,71.93250274658203,72.4175033569336,70.97250366210938,71.18250274658203,137280800
2020-04-30,71.12499237060547,73.44999694824219,73.63249969482422,72.0875015258789,72.48999786376953,183064000
2020-05-01,69.97991943359375,72.26750183105469,74.75,71.4625015258789,71.5625,240616800
2020-05-04,70.97006225585938,73.29000091552734,73.42250061035156,71.58000183105469,72.2925033569336,133568000
2020-05-05,72.03524017333984,74.38999938964844,75.25,73.61499786376953,73.76499938964844,147751200
2020-05-06,72.77845764160156,75.15750122070312,75.80999755859375,74.71749877929688,75.11499786376953,142333600
2020-05-07,73.53133392333984,75.93499755859375,76.2925033569336,75.49250030517578,75.80500030517578,115215200
2020-05-08,75.281494140625,77.53250122070312,77.5875015258789,76.07250213623047,76.41000366210938,133838400
2020-05-11,76.4660873413086,78.75250244140625,79.26249694824219,76.80999755859375,77.0250015258789,145946400
2020-05-12,75.59220886230469,77.85250091552734,79.92250061035156,77.72750091552734,79.4574966430664,162301200
2020-05-13,74.67949676513672,76.9124984741211,78.98750305175781,75.80249786376953,78.0374984741211,200622400
2020-05-14,75.13829803466797,77.38500213623047,77.44750213623047,75.38249969482422,76.12750244140625,158929200
2020-05-15,74.69408416748047,76.92749786376953,76.9749984741211,75.05249786376953,75.0875015258789,166348400
2020-05-18,76.45394897460938,78.73999786376953,79.125,77.58000183105469,78.2925033569336,135178400
2020-05-19,76.01216125488281,78.28500366210938,79.62999725341797,78.25250244140625,78.75749969482422,101729600
2020-05-20,77.49046325683594,79.80750274658203,79.87999725341797,79.12999725341797,79.16999816894531,111504800
2020-05-21,76.91275024414062,79.2125015258789,80.22250366210938,78.96749877929688,79.66500091552734,102688800
2020-05-22,77.4079360961914,79.72250366210938,79.80750274658203,78.8375015258789,78.94249725341797,81803200
2020-05-26,76.88362121582031,79.18250274658203,81.05999755859375,79.125,80.875,125522000
2020-05-27,77.21858215332031,79.52749633789062,79.67749786376953,78.27249908447266,79.03500366210938,112945200
2020-05-28,77.25257110595703,79.5625,80.86000061035156,78.90750122070312,79.19249725341797,133560800
2020-05-29,77.17733001708984,79.48500061035156,80.2874984741211,79.11750030517578,79.8125,153532400
2020-06-01,78.12644958496094,80.4625015258789,80.5875015258789,79.30249786376953,79.4375,80791200
2020-06-02,78.48812866210938,80.83499908447266,80.86000061035156,79.73249816894531,80.1875,87642800
2020-06-03,78.92021179199219,81.27999877929688,81.55000305175781,80.57499694824219,81.16500091552734,104491200
2020-06-04,78.24053955078125,80.58000183105469,81.40499877929688,80.19499969482422,81.09750366210938,87560400
2020-06-05,80.46890258789062,82.875,82.9375,80.80750274658203,80.8375015258789,137250400
2020-06-08,80.94468688964844,83.36499786376953,83.4000015258789,81.83000183105469,82.5625,95654400
2020-06-09,83.500732421875,85.99749755859375,86.40249633789062,83.00250244140625,83.03500366210938,147712400
2020-06-10,85.64901733398438,88.20999908447266,88.69249725341797,86.52249908447266,86.9749984741211,166651600
2020-06-11,81.53697967529297,83.9749984741211,87.76499938964844,83.87000274658203,87.32749938964844,201662400
2020-06-12,82.24091339111328,84.69999694824219,86.94999694824219,83.55500030517578,86.18000030517578,200146000
2020-06-15,83.25801849365234,85.74749755859375,86.41999816894531,83.1449966430664,83.3125,138808800
2020-06-16,85.46450805664062,88.0199966430664,88.30000305175781,86.18000030517578,87.86499786376953,165428800
2020-06-17,85.3455810546875,87.89749908447266,88.8499984741211,87.77249908447266,88.7874984741211,114406400
2020-06-18,85.37959289550781,87.93250274658203,88.36250305175781,87.30500030517578,87.85250091552734,96820400
2020-06-19,84.89166259765625,87.43000030517578,89.13999938964844,86.2874984741211,88.66000366210938,264476000
2020-06-22,87.11273193359375,89.71749877929688,89.86499786376953,87.7874984741211,87.83499908447266,135445200
2020-06-23,88.97215270996094,91.63249969482422,93.09500122070312,90.56749725341797,91.0,212155600
2020-06-24,87.40162658691406,90.01499938964844,92.19750213623047,89.62999725341797,91.25,192623200
2020-06-25,88.56190490722656,91.20999908447266,91.25,89.39250183105469,90.17500305175781,137522400
2020-06-26,85.84078979492188,88.40750122070312,91.33000183105469,88.25499725341797,91.10250091552734,205256800
2020-06-29,87.81912994384766,90.44499969482422,90.5425033569336,87.81999969482422,88.3125,130646000
2020-06-30,88.55220031738281,91.19999694824219,91.49500274658203,90.0,90.0199966430664,140223200
2020-07-01,88.38470458984375,91.02749633789062,91.83999633789062,90.97750091552734,91.27999877929688,110737200
2020-07-02,88.38470458984375,91.02749633789062,92.61750030517578,90.91000366210938,91.9625015258789,114041600
2020-07-06,90.7490234375,93.4625015258789,93.94499969482422,92.46749877929688,92.5,118655600
2020-07-07,90.46741485595703,93.17250061035156,94.65499877929688,93.05750274658203,93.85250091552734,112424400
2020-07-08,92.57442474365234,95.34249877929688,95.375,94.08999633789062,94.18000030517578,117092000
2020-07-09,92.97252655029297,95.75250244140625,96.31749725341797,94.67250061035156,96.26249694824219,125642800
2020-07-10,93.13516235351562,95.91999816894531,95.9800033569336,94.70500183105469,95.33499908447266,90257200
2020-07-13,92.70550537109375,95.47750091552734,99.95500183105469,95.25749969482422,97.26499938964844,191649200
2020-07-14,94.2396469116211,97.05750274658203,97.25499725341797,93.87750244140625,94.83999633789062,170989200
2020-07-15,94.88777160644531,97.7249984741211,99.24749755859375,96.48999786376953,98.98999786376953,153198000
2020-07-16,93.72018432617188,96.52249908447266,97.40499877929688,95.90499877929688,96.5625,110577600
2020-07-17,93.53083038330078,96.32749938964844,97.14749908447266,95.83999633789062,96.98750305175781,92186800
2020-07-20,95.50191497802734,98.35749816894531,98.5,96.0625,96.4175033569336,90318000
2020-07-21,94.1838150024414,97.0,99.25,96.74250030517578,99.17250061035156,103433200
2020-07-22,94.44840240478516,97.27249908447266,97.9749984741211,96.60250091552734,96.69249725341797,89001600
2020-07-23,90.1494369506836,92.84500122070312,97.07749938964844,92.01000213623047,96.99749755859375,197004400
2020-07-24,89.92611694335938,92.61499786376953,92.97000122070312,89.1449966430664,90.98750305175781,185438800
2020-07-27,92.05740356445312,94.80999755859375,94.90499877929688,93.4800033569336,93.70999908447266,121214000
2020-07-28,90.54512786865234,93.25250244140625,94.55000305175781,93.24749755859375,94.36750030517578,103625600
2020-07-29,92.28070831298828,95.04000091552734,95.2300033569336,93.7125015258789,93.75,90329200
2020-07-30,93.39733123779297,96.19000244140625,96.29750061035156,93.76750183105469,94.1875,158130000
2020-07-31,103.1749496459961,106.26000213623047,106.41500091552734,100.82499694824219,102.88500213623047,374336800
2020-08-03,105.77471923828125,108.9375,111.63749694824219,107.89250183105469,108.19999694824219,308151200
2020-08-04,106.48111724853516,109.66500091552734,110.79000091552734,108.38749694824219,109.13249969482422,173071600
2020-08-05,106.8670654296875,110.0625,110.39250183105469,108.89749908447266,109.37750244140625,121776800
2020-08-06,110.5955581665039,113.90249633789062,114.4124984741211,109.79750061035156,110.40499877929688,202428800
2020-08-07,108.08109283447266,111.11250305175781,113.67500305175781,110.2925033569336,113.20500183105469,198045600
2020-08-10,109.65203857421875,112.72750091552734,113.7750015258789,110.0,112.5999984741211,212403600
2020-08-11,106.39102172851562,109.375,112.48249816894531,109.10749816894531,111.97000122070312,187902400
2020-08-12,109.92684936523438,113.01000213623047,113.2750015258789,110.29750061035156,110.49749755859375,165598000
2020-08-13,111.87227630615234,115.01000213623047,116.0425033569336,113.92749786376953,114.43000030517578,210082000
2020-08-14,111.77259063720703,114.90750122070312,115.0,113.04499816894531,114.83000183105469,165565200
2020-08-17,111.48077392578125,114.60749816894531,116.0875015258789,113.9625015258789,116.0625,119561600
2020-08-18,112.4096908569336,115.5625,116.0,114.00749969482422,114.35250091552734,105633600
2020-08-19,112.55075073242188,115.7074966430664,117.1624984741211,115.61000061035156,115.98249816894531,145538000
2020-08-20,115.04817962646484,118.2750015258789,118.39250183105469,115.73249816894531,115.75,126907200
2020-08-21,120.9769058227539,124.37000274658203,124.86750030517578,119.25,119.26249694824219,338054800
2020-08-24,122.42382049560547,125.85749816894531,128.78500366210938,123.9375,128.69749450683594,345937600
2020-08-25,121.41950225830078,124.82499694824219,125.18000030517578,123.05249786376953,124.69750213623047,211495600
2020-08-26,123.0707015991211,126.52249908447266,126.99250030517578,125.0824966430664,126.18000030517578,163022400
2020-08-27,121.59945678710938,125.01000213623047,127.48500061035156,123.8324966430664,127.14250183105469,155552400
2020-08-28,121.40247344970703,124.80750274658203,126.44249725341797,124.57749938964844,126.01249694824219,187630000
2020-08-31,125.51947021484375,129.0399932861328,131.0,126.0,127.58000183105469,225702700
2020-09-01,130.519287109375,134.17999267578125,134.8000030517578,130.52999877929688,132.75999450683594,151948100
2020-09-02,127.81513214111328,131.39999389648438,137.97999572753906,127.0,137.58999633789062,200119000
2020-09-03,117.58213806152344,120.87999725341797,128.83999633789062,120.5,126.91000366210938,257599600
2020-09-04,117.6599349975586,120.95999908447266,123.69999694824219,110.88999938964844,120.06999969482422,332607200
2020-09-08,109.74205017089844,112.81999969482422,118.98999786376953,112.68000030517578,113.94999694824219,231366600
2020-09-09,114.11925506591797,117.31999969482422,119.13999938964844,115.26000213623047,117.26000213623047,176940500
2020-09-10,110.39374542236328,113.48999786376953,120.5,112.5,120.36000061035156,182274400
2020-09-11,108.94439697265625,112.0,115.2300033569336,110.0,114.56999969482422,180860300
2020-09-14,112.2127456665039,115.36000061035156,115.93000030517578,112.80000305175781,114.72000122070312,140150100
2020-09-15,112.38780975341797,115.54000091552734,118.83000183105469,113.61000061035156,118.33000183105469,184642000
2020-09-16,109.07084655761719,112.12999725341797,116.0,112.04000091552734,115.2300033569336,154679000
2020-09-17,107.32968139648438,110.33999633789062,112.19999694824219,108.70999908447266,109.72000122070312,178011000
2020-09-18,103.92517852783203,106.83999633789062,110.87999725341797,106.08999633789062,110.4000015258789,287104900
2020-09-21,107.0767822265625,110.08000183105469,110.19000244140625,103.0999984741211,104.54000091552734,195713800
2020-09-22,108.75955200195312,111.80999755859375,112.86000061035156,109.16000366210938,112.68000030517578,183055400
2020-09-23,104.19754028320312,107.12000274658203,112.11000061035156,106.7699966430664,111.62000274658203,150718700
2020-09-24,105.26753234863281,108.22000122070312,110.25,105.0,105.16999816894531,167743300
2020-09-25,109.21675109863281,112.27999877929688,112.44000244140625,107.66999816894531,108.43000030517578,149981400
2020-09-28,111.8236312866211,114.95999908447266,115.31999969482422,112.77999877929688,115.01000213623047,137672400
2020-09-29,110.97737121582031,114.08999633789062,115.30999755859375,113.56999969482422,114.55000305175781,99382200
2020-09-30,112.65045166015625,115.80999755859375,117.26000213623047,113.62000274658203,113.79000091552734,142675200
2020-10-01,113.60370635986328,116.79000091552734,117.72000122070312,115.83000183105469,117.63999938964844,116120400
2020-10-02,109.93655395507812,113.0199966430664,115.37000274658203,112.22000122070312,112.88999938964844,144712000
2020-10-05,113.32161712646484,116.5,116.6500015258789,113.55000305175781,113.91000366210938,106243800
2020-10-06,110.07274627685547,113.16000366210938,116.12000274658203,112.25,115.69999694824219,161498200
2020-10-07,111.94036102294922,115.08000183105469,115.55000305175781,114.12999725341797,114.62000274658203,96849000
2020-10-08,111.8333740234375,114.97000122070312,116.4000015258789,114.58999633789062,116.25,83477200
2020-10-09,113.77880859375,116.97000122070312,117.0,114.91999816894531,115.27999877929688,100506900
2020-10-12,121.00608825683594,124.4000015258789,125.18000030517578,119.27999877929688,120.05999755859375,240226800
2020-10-13,117.796142578125,121.0999984741211,125.38999938964844,119.6500015258789,125.2699966430664,262330500
2020-10-14,117.88368225097656,121.19000244140625,123.02999877929688,119.62000274658203,121.0,150712000
